,E,xmax,Nevent,size_1,size_2,dist_1,dist_2,zenith,azimuth,xc_1,yc_1,xc_2,yc_2,a_1,b_1,a_2,b_2,Xint,Yint,theta_int,Xground,Yground,nwidth,errorON,source_x,source_y
4811,4.59342,315.54400000000004,285173,122.541,130.07,1.46756,0.933565,56.980786041287736,0.511312,0.5277729999999999,1.3693799999999998,-0.8598450000000001,-0.363609,0.0752346,1.3296753,0.276283,-0.126048708,7.240664476812547,1.8744237956472012,11.142051420579818,945.1195378628464,67.60917610745912,2.1770163776767353,7.409701880661625,0.0699623514,0.007685198819999999
4812,5.31615,341.351,285181,107.25,231.828,1.28656,0.964783,59.82655281814351,0.266306,1.04039,0.756864,0.208812,-0.941915,0.629763,0.10166748839999999,-2.6800200000000003,-0.382294764,-0.14622174698462104,0.009582442353724102,101.73907432490464,-65.61291850134492,-72.96182624411493,0.005025928255560086,0.1578185587132378,0.011182635,0.0210086406
4813,13.659,353.67699999999996,285253,97.4189,202.56799999999998,2.07147,1.52918,57.611039615931645,0.020334400000000002,1.8256599999999998,0.9787530000000001,1.3123799999999999,-0.784894,0.8672059999999999,-0.6044701140000001,-0.539583,-0.07675526699999999,0.3751201118291372,-0.2791637023011013,69.28257013759192,-168.27789610943273,-185.10562978566145,0.11969905157171734,0.5492151916965252,-0.08395255439999999,0.022315341599999997
4814,23.4749,378.148,285313,1567.19,251.885,0.44935699999999995,2.32457,51.258255470859616,0.21359299999999998,-0.153319,-0.42239099999999996,-0.857775,-2.16052,1.9605700000000001,-0.121797558,1.9479,-0.48966132599999995,-29.034235832675193,-57.04544930446801,0.15064052955737642,-26356.838786278586,-51701.54400419537,1.0887583257602358,64.0425007421303,0.0925521786,-0.009740126339999999
4815,23.4749,378.148,285314,203.157,1376.38,2.38254,1.0299200000000002,51.258255470859616,0.21359299999999998,1.52453,1.83093,1.02779,-0.0662574,1.3345799999999999,-0.203677722,-0.048191500000000005,-0.016726737600000003,0.13520020075623487,-0.023242238074744098,55.914836319617464,-209.75184245342996,-297.54181506892195,1.3959517186554287,0.05138691808152979,0.0848048346,-0.0332882532
4816,4.05515,322.593,285349,185.354,153.569,0.983296,0.723612,51.1684156885831,0.495069,0.47863,0.858943,-0.340294,-0.6386029999999999,1.6881099999999998,0.050961821399999996,1.29674,-0.19733175,-0.6344215739581474,-1.020011581814488,6.996551258708319,-729.0830702755593,-1258.9289139040934,-1.5374906515195041,1.2242351125633757,-6.571180439999999e-06,0.0270171738
4817,23.3879,339.00300000000004,285428,301.611,85.9599,1.80105,3.2802300000000004,50.24732873713079,0.182005,0.882511,-1.5700100000000001,0.139674,-3.27726,-1.9798200000000001,0.17719999200000003,-70.5048,6.57045684,0.09329819356386533,-0.007513637581611832,25.985581186482893,-0.7468868187582741,28.599776582067676,-0.45547372754906906,0.13829747622027505,-0.0101692332,-0.09927792
4818,12.5947,348.244,285444,829.303,147.525,0.9289379999999999,1.88714,57.84205619892839,0.0893663,-0.613738,0.697317,-1.47959,-1.17137,-0.929006,0.12715099200000002,1.55016,1.122240888,-0.401380906320916,0.5000362622575689,100.06642348988638,54.64655176552644,-28.492246796811177,0.514629849989994,0.6764775472566661,0.040489641,-0.01218663
4819,5.88644,389.712,285555,158.048,133.054,1.5389899999999999,1.73017,57.47868636525642,0.749707,1.50681,0.313037,0.45897200000000005,-1.66819,0.12026099999999999,0.131826654,-3.78914,0.070921845,-0.01557906415842222,0.12995310016524397,82.07354402909105,-46.19564505865029,-14.65852896254236,-0.3712407138472764,0.1035549597337113,0.0266456052,0.0353977884
4820,8.95716,340.329,285664,104.76799999999999,433.50199999999995,1.8233599999999999,0.6699109999999999,56.66096100004571,0.12119200000000001,1.19022,1.38132,0.5669649999999999,-0.356835,1.36175,-0.239454918,-0.5560430000000001,-0.0415778148,0.10317959404377844,-0.0989501058108847,82.78427251698814,-140.71985301562358,-238.84982677823012,-1.460704112399049,0.15005620470928738,-0.0295787178,-0.0290065914
4821,24.6983,381.923,285685,210.172,214.87099999999998,2.38021,1.9699,50.58760837165898,0.590983,2.33176,0.47783000000000003,1.4600799999999998,-1.3223799999999999,0.20248,0.00569607066,-0.862718,-0.062745165,-0.06425212557665336,-0.007313699726760771,52.23142686167101,-187.15912654968056,-33.374508621002356,-0.04997001467097584,0.1553344629388885,0.08974678139999999,-0.027639349200000003
4822,24.6983,381.923,285687,64.688,153.393,2.6947200000000002,2.6524,50.58760837165898,0.590983,2.6937599999999997,0.07220889999999999,2.02107,-1.7177,0.169343,-0.38396025,-0.786446,-0.12823398,0.26755515077072456,-0.3386516581030332,47.79459428221799,-206.90533838271756,-29.698549347355716,-0.665037630082544,0.47977414008143915,0.012879718200000001,0.067948452
4823,24.6983,381.923,285689,130.709,1236.49,2.2914,1.07145,50.58760837165898,0.590983,1.7289900000000002,1.50369,1.07074,-0.038923599999999996,0.9305110000000001,-0.10515572279999999,-0.0912363,0.0587668122,0.16043353870374794,0.044129449732763226,48.151543201716656,-229.6017150830287,-227.09608696489244,-1.881285610180371,0.13631166926389526,0.0334868814,0.0937824192
4824,29.5956,304.626,285730,98.895,212.013,2.21673,1.9595799999999999,50.772444556368185,0.22482199999999997,-0.9192889999999999,2.01713,-1.79767,0.779961,-3.19085,-0.91618011,-0.597666,-0.294446106,-0.2397569952614238,-0.15115150167008584,41.73388592298011,-11.26533978088397,83.96061740477626,0.14353305007992345,0.2984115671298847,0.0340473096,-0.0324895194
4825,29.5956,304.626,285731,620.057,527.576,1.2554,1.45113,50.772444556368185,0.22482199999999997,1.22855,0.258265,0.507368,-1.35954,0.200744,0.01164058938,-2.35045,-0.16699602600000002,-0.07002078845434728,-0.0024156637774794907,78.30356651288689,-82.82253172749529,-15.777720642116936,1.0518391605786808,0.06034649616628188,-0.0122409,-0.019827846
4826,29.5956,304.626,285732,154.588,729.065,2.82295,1.19494,50.772444556368185,0.22482199999999997,1.2979,2.5068900000000003,0.6155430000000001,1.0242,2.6065,-0.876083022,1.6882700000000002,-0.015005052,0.9377584809906016,1.568184458702003,9.649582961392266,-415.90524315803776,-1116.664966006456,,1.8207958766909764,0.0684901872,-0.031712493599999995
4827,29.5956,304.626,285733,852.5169999999999,995.372,1.2276,0.624016,50.772444556368185,0.22482199999999997,0.553193,1.09589,-0.226338,-0.581521,2.5630900000000003,-0.321986322,4.23492,0.37700283599999995,-0.4180982264943207,-1.3936097053453285,8.027446990862796,226.58901978645065,548.7637949780275,-7.907863937896397,1.4416410725937319,0.045365981400000005,-0.0284980212
4828,29.5956,304.626,285737,127.448,530.501,2.44903,1.20255,50.772444556368185,0.22482199999999997,1.8300400000000001,1.62748,1.20203,0.0353508,0.9579190000000001,-0.125549424,0.078016,-0.0584268408,0.07628407131240603,-0.052475462692491315,39.3077959037105,-301.1584184171331,-298.16684280794317,-1.8688016519185662,0.1151713654025638,-0.0216433584,0.00814352706
