,E,xmax,Nevent,size_1,size_2,dist_1,dist_2,zenith,azimuth,xc_1,yc_1,xc_2,yc_2,a_1,b_1,a_2,b_2,Xint,Yint,theta_int,Xground,Yground,nwidth,errorON,source_x,source_y
15,22.4014,341.716,2245,130.42600000000002,129.149,1.10287,2.0642,57.54898828671897,0.499306,1.09553,-0.12711,0.5996020000000001,-1.9752,-0.550936,0.47645442,0.11502000000000001,-2.04415794,3.7849533002180324,-1.6088126114089216,35.41327860636872,245.18253537234506,-115.52558175707742,2.984247470159558,4.2524795448313055,-0.18641228151730904,-0.0883397588342412
16,10.1449,267.844,2425,112.10799999999999,111.02799999999999,3.26815,1.67628,52.8291338577698,0.42873,1.40049,2.95287,0.77481,1.4864700000000002,-7.473839999999999,13.4198856,0.389536,1.184655006,1.5559767959716033,1.7907639831955944,103.66179021249273,-28.556124623038585,395.1940880443826,0.18060802578755453,2.5014065849615204,-0.11364097663925835,-0.07187162171235448
17,10.1449,267.844,2429,208.995,96.4972,2.19123,2.21745,52.8291338577698,0.42873,2.1907900000000002,-0.0441342,1.36281,-1.7492299999999998,1.90593,-4.21962516,2.53443,-5.20317846,1.564921718377089,-1.2369939092935547,6.152510509865756,476.501174274819,868.2393492086322,2.734470370286496,1.9582523731976358,0.023326887419823385,-0.029418762853378615
18,51.2591,344.226,2840,1901.47,301.265,0.932052,2.70054,53.379860890449535,0.6328739999999999,-0.901185,-0.23788,-1.57151,-2.19619,-0.43641599999999997,-0.63117216,1.06558,-0.5216275619999999,-0.0729326829099412,-0.599343170255175,70.39569657441349,111.64736987257398,-29.290468856345953,1.5814912545615147,0.42598343000327366,0.002304332061925855,-0.18005654488360776
19,51.2591,344.226,2846,881.6389999999999,450.923,1.7038799999999998,2.81903,53.379860890449535,0.6328739999999999,-1.46549,0.8692209999999999,-2.6345099999999997,-1.0031299999999999,-0.129635,0.679242114,-16.3074,-43.9650918,-2.759610732013971,1.0369842512446312,79.10456490424656,-11.136011944916964,10.508156339767542,3.5065314817811917,2.893869801849615,-0.0011067555171971424,0.1622624430629583
20,24.8557,402.269,2970,416.191,438.28,2.95282,0.8308450000000001,55.00476919744056,0.21837600000000001,1.1926,2.70127,0.218029,0.801728,-3.08736,6.3832615200000005,0.548584,0.682120836,1.5679946346808422,1.5422976046717558,100.80126025791715,1.374460301426024,72.72759674335596,3.2880680692150355,2.0329184328319307,0.13012608511216822,0.10518543482936316
21,24.8557,402.269,2976,77.8777,536.429,1.46116,3.15155,55.00476919744056,0.21837600000000001,0.96126,-1.1004399999999999,-0.00488526,-3.15155,5.91435,-6.78566754,-1.77995,-3.16023858,0.47118372821439247,-3.9989220570352084,141.07531118643664,-71.64003213820531,-576.9086275770355,0.9613167951393056,4.0286714135008745,0.0762027346592738,0.01034014101187656
22,16.9602,355.325,3388,435.686,128.371,2.85891,3.7812699999999997,55.73036294919422,0.778762,2.20836,-1.8156299999999999,1.41521,-3.50645,-2.84225,4.46106636,1.3709200000000001,-5.4465975,2.3515936598808023,-2.2227507197962098,124.50799657302989,24.339922305362947,64.93916111432813,2.056227042068456,3.272736423278052,0.07643756253070255,0.1297943762522123
23,68.7988,380.374,3482,869.2760000000001,276.93,0.923623,2.92919,53.069546948606686,0.23773899999999998,0.164219,-0.908907,-0.65805,-2.85432,-0.251791,-0.867557808,0.655099,-2.42322786,1.7153900164297764,-1.2994775756268697,47.361551114140376,196.54365141084045,-43.346856443247425,2.145428382059903,2.1210719754826766,0.007406471735433491,-0.04180570417894231
24,68.7988,380.374,3485,62.6904,77.309,1.27135,2.63115,53.069546948606686,0.23773899999999998,1.00194,-0.7825949999999999,-0.17448,-2.6253599999999997,-0.579342,-0.20213042400000003,0.11486700000000001,-2.60530974,3.461751887399904,-2.207668685950035,36.63818992390814,226.19919435511525,-118.22609209202956,1.3175372488269415,4.067241791374547,0.02512435620328613,-0.0323418136558779
25,68.7988,380.374,3487,119.257,702.012,2.78218,1.3474899999999999,53.069546948606686,0.23773899999999998,1.94195,1.99233,1.20789,0.597262,1.92235,-1.7407765800000001,3.84997,-4.0530886200000005,1.1995684004108695,0.5652137345298349,12.922914980227198,165.51627250478725,279.9854227414005,0.2696075140937009,1.1242087609343885,0.1580081980086105,0.14213255681875003
26,5.3209,293.67400000000004,3642,125.039,165.794,3.44363,2.237,53.43245841604255,0.649321,0.0789059,3.4427300000000005,-0.653792,2.1393299999999997,2.13183,3.27451914,0.500891,2.4668126999999997,-0.49524012853944904,2.2187513767757467,38.26376244171039,-164.5133127784403,-420.4779576434379,-0.012283862124625955,2.351149747144576,-0.0191459158696006,-0.08369068203057237
27,8.763060000000001,444.074,3866,169.18099999999998,291.17,1.21919,1.56664,57.16602329645354,0.577543,0.170732,1.20718,-1.06588,-1.14816,1.75623,0.9073353060000001,1.69543,0.65897649,-4.084848947368425,-6.266598960836848,0.875739828207776,-4144.162851050696,-7350.019297069652,-0.8195913739911493,7.309164213535064,-0.0892588874082613,-0.1462115896675039
28,8.763060000000001,444.074,3869,54.4102,239.15400000000002,3.1255900000000003,1.08341,57.16602329645354,0.577543,0.44128100000000003,3.09428,-0.690529,0.834831,1.82824,2.28751668,0.239661,1.000323936,-0.8102793402153747,0.8061315790446433,47.845114702161126,-160.3483437053777,-367.9793851600581,0.2603862242909301,1.1567793273317328,0.08388268706900447,0.07222921421349934
29,26.8605,435.75699999999995,4040,67.3027,73.6165,2.61911,2.13385,54.964432968663345,0.629959,2.5756799999999997,0.47498599999999996,1.65978,-1.34105,-1.7783799999999998,5.0555278800000005,-0.150582,-1.091121264,3.776051539564492,-1.6597266569307,52.08716257241824,71.32427989568178,-58.05146589916889,-0.023597668689373907,4.302881002263577,-0.19239538929835762,0.003467226066655864
30,26.8605,435.75699999999995,4045,1407.85,346.791,2.49838,3.6007300000000004,54.964432968663345,0.629959,-2.24193,1.10256,-3.4586900000000003,-1.00134,0.394574,1.98717444,6.30186,20.7948168,-3.1838042647672724,0.7309280560337184,59.450392773636366,33.77637533726045,0.7111536170343804,1.9613229126876588,3.149258406235075,-0.11260127352869351,0.034120553311846505
31,20.1117,271.897,4117,140.378,104.72,2.5278,0.9336629999999999,53.84664960614262,0.489374,0.637552,2.44608,-0.0268219,0.933278,0.132677,2.3614927199999998,-2.61482,0.8631438480000001,-0.5453505033854449,2.289137251262329,76.62906324156863,-71.71808234683746,-9.234049901394016,0.799130800811088,2.329229760966446,-0.09679785270327537,0.0035056538832133484
32,13.5798,267.034,4171,87.5478,422.82300000000004,1.03857,2.9683900000000003,59.22597845728738,0.751255,-0.606444,-0.843118,-1.60408,-2.49765,5.43757,2.45446326,0.154533,-2.24976888,-0.8904408846653923,-2.3873713812299977,70.79481704462928,-58.08760982822532,-611.7572306452282,1.373897728439002,2.5473883771867563,0.0037208757590718026,-0.0020700815152635906
